"WAVELENGTH (MICRONS)" "FLUX (ERG/CM2/S/A)"
4.408216604e+00 1.0152584e+12
4.417033037e+00 1.0191830e+12
4.425867103e+00 9.9361607e+11
4.434718837e+00 9.9419838e+11
4.443588275e+00 9.9446405e+11
4.452475451e+00 9.7323793e+11
4.461380402e+00 9.8584159e+11
4.470303163e+00 9.4278042e+11
4.479243769e+00 9.4573435e+11
4.488202257e+00 9.6533982e+11
4.497178661e+00 9.1158807e+11
4.506173019e+00 9.4658810e+11
4.515185365e+00 9.2293155e+11
4.524215735e+00 9.0096404e+11
4.533264167e+00 9.1777529e+11
4.542330695e+00 8.8651732e+11
4.551415357e+00 9.1112055e+11
4.560518187e+00 8.9067608e+11
4.569639224e+00 8.5400358e+11
4.578778502e+00 8.8197231e+11
4.587936059e+00 8.7165898e+11
4.597111931e+00 8.5470852e+11
4.606306155e+00 8.4057954e+11
4.615518767e+00 8.5987110e+11
4.624749805e+00 8.4663539e+11
4.633999305e+00 8.2892023e+11
4.643267303e+00 8.3413670e+11
4.652553838e+00 8.3123413e+11
4.661858946e+00 8.2984578e+11
4.671182663e+00 7.9988603e+11
4.680525029e+00 8.1806260e+11
4.689886079e+00 8.1528650e+11
4.699265851e+00 7.9815672e+11
4.708664383e+00 7.9831774e+11
4.718081711e+00 7.9043456e+11
4.727517875e+00 7.9611222e+11
4.736972911e+00 7.6363612e+11
4.746446856e+00 7.8359213e+11
4.755939750e+00 7.7706050e+11
4.765451630e+00 7.6088467e+11
4.774982533e+00 7.3780769e+11
4.784532498e+00 7.5327621e+11
4.794101563e+00 7.5360825e+11
4.803689766e+00 7.3926159e+11
4.813297146e+00 7.2329603e+11
4.822923740e+00 7.4406322e+11
4.832569587e+00 7.2499746e+11
4.842234727e+00 7.2827181e+11
4.851919196e+00 7.1582416e+11
4.861623034e+00 7.1266081e+11
4.871346280e+00 7.0617978e+11
4.881088973e+00 7.0136776e+11
4.890851151e+00 7.0143476e+11
4.900632853e+00 6.9791978e+11
4.910434119e+00 6.9509964e+11
4.920254987e+00 6.8996861e+11
4.930095497e+00 6.7146374e+11
4.939955688e+00 6.6475335e+11
4.949835600e+00 6.6017987e+11
4.959735271e+00 6.6108289e+11
4.969654741e+00 6.4589836e+11
4.979594051e+00 6.5363234e+11
4.989553239e+00 6.6002958e+11
4.999532345e+00 6.1832261e+11
5.009531410e+00 6.4539430e+11
5.019550473e+00 6.0768833e+11
5.029589574e+00 6.1517181e+11
5.039648753e+00 6.1414648e+11
5.049728050e+00 6.2513664e+11
5.059827507e+00 6.1241202e+11
5.069947162e+00 6.1104964e+11
5.080087056e+00 5.8819397e+11
5.090247230e+00 5.8755557e+11
5.100427724e+00 6.0655021e+11
5.110628580e+00 5.8252306e+11
5.120849837e+00 5.8244976e+11
5.131091537e+00 5.7244685e+11
5.141353720e+00 5.6518375e+11
5.151636427e+00 5.8765068e+11
5.161939700e+00 5.5455316e+11
5.172263580e+00 5.5478413e+11
5.182608107e+00 5.6129133e+11
5.192973323e+00 5.6119657e+11
5.203359270e+00 5.4563240e+11
5.213765988e+00 5.4946513e+11
5.224193520e+00 5.4128114e+11
5.234641907e+00 5.3921062e+11
5.245111191e+00 5.3108802e+11
5.255601413e+00 5.3053654e+11
5.266112616e+00 5.2866281e+11
5.276644841e+00 5.1512652e+11
5.287198131e+00 5.2226055e+11
5.297772527e+00 5.1280919e+11
5.308368072e+00 5.0870237e+11
5.318984809e+00 4.9759708e+11
5.329622778e+00 5.2096575e+11
5.340282024e+00 4.9605881e+11
5.350962588e+00 4.8716973e+11
5.361664513e+00 4.9675316e+11
5.372387842e+00 4.9949302e+11
5.383132618e+00 4.8681752e+11
5.393898883e+00 4.8939856e+11
5.404686681e+00 4.7509730e+11
5.415496054e+00 4.6925799e+11
5.426327046e+00 4.5929052e+11
5.437179700e+00 4.7387878e+11
5.448054060e+00 4.6945321e+11
5.458950168e+00 4.6087815e+11
5.469868068e+00 4.6374779e+11
5.480807804e+00 4.5520697e+11
5.491769420e+00 4.5550223e+11
5.502752959e+00 4.6280421e+11
5.513758465e+00 4.4421378e+11
5.524785981e+00 4.3258150e+11
5.535835553e+00 4.4946348e+11
5.546907225e+00 4.3050518e+11
5.558001039e+00 4.4010360e+11
5.569117041e+00 4.2687619e+11
5.580255275e+00 4.2836237e+11
5.591415786e+00 4.3389443e+11
5.602598617e+00 4.2889007e+11
5.613803814e+00 4.1821659e+11
5.625031422e+00 4.2185216e+11
5.636281485e+00 4.1873129e+11
5.647554048e+00 4.0919455e+11
5.658849156e+00 4.1084747e+11
5.670166854e+00 4.0669162e+11
5.681507188e+00 4.0187599e+11
5.692870202e+00 3.9963945e+11
5.704255943e+00 4.0957607e+11
5.715664455e+00 3.8250374e+11
5.727095784e+00 3.9618091e+11
5.738549975e+00 3.8419155e+11
5.750027075e+00 3.9799728e+11
5.761527129e+00 3.8987651e+11
5.773050184e+00 3.8619748e+11
5.784596284e+00 3.8117601e+11
5.796165476e+00 3.7774829e+11
5.807757807e+00 3.8916396e+11
5.819373323e+00 3.7376282e+11
5.831012070e+00 3.6635267e+11
5.842674094e+00 3.6725930e+11
5.854359442e+00 3.6962760e+11
5.866068161e+00 3.7862179e+11
5.877800297e+00 3.5725651e+11
5.889555898e+00 3.7556698e+11
5.901335010e+00 3.4745320e+11
5.913137680e+00 3.6261832e+11
5.924963955e+00 3.6517318e+11
5.936813883e+00 3.5310760e+11
5.948687511e+00 3.5283080e+11
5.960584886e+00 3.5488927e+11
5.972506055e+00 3.4111741e+11
5.984451068e+00 3.4787601e+11
5.996419970e+00 3.4967874e+11
6.008412810e+00 3.5105763e+11
6.020429635e+00 3.3750078e+11
6.032470495e+00 3.3771849e+11
6.044535436e+00 3.2681669e+11
6.056624506e+00 3.3355494e+11
6.068737755e+00 3.4180096e+11
6.080875231e+00 3.3842031e+11
6.093036981e+00 3.3073872e+11
6.105223055e+00 3.2724206e+11
6.117433501e+00 3.1744722e+11
6.129668368e+00 3.3348555e+11
6.141927705e+00 3.2756065e+11
6.154211561e+00 3.2197620e+11
6.166519984e+00 3.1781461e+11
6.178853024e+00 3.1605571e+11
6.191210730e+00 3.2046955e+11
6.203593151e+00 3.1345086e+11
6.216000338e+00 3.1288578e+11
6.228432338e+00 3.1747268e+11
6.240889203e+00 3.0527889e+11
6.253370981e+00 3.0988681e+11
6.265877723e+00 3.0035971e+11
6.278409479e+00 3.0412044e+11
6.290966298e+00 3.0172899e+11
6.303548230e+00 2.9995136e+11
6.316155327e+00 2.9792547e+11
6.328787637e+00 2.9317970e+11
6.341445213e+00 2.9378137e+11
6.354128103e+00 2.8366178e+11
6.366836359e+00 2.9174593e+11
6.379570032e+00 2.7889731e+11
6.392329172e+00 2.8201630e+11
6.405113830e+00 2.7449334e+11
6.417924058e+00 2.7176002e+11
6.430759906e+00 2.7133413e+11
6.443621426e+00 2.6657585e+11
6.456508669e+00 2.5936191e+11
6.469421686e+00 2.4777938e+11
6.482360530e+00 2.4644556e+11
6.495325251e+00 2.4766488e+11
6.508315901e+00 2.4699544e+11
6.521332533e+00 2.4223602e+11
6.534375198e+00 2.3857121e+11
6.547443948e+00 2.3572707e+11
6.560538836e+00 2.2960722e+11
6.573659914e+00 2.3052846e+11
6.586807234e+00 2.2844495e+11
6.599980848e+00 2.1743448e+11
6.613180810e+00 2.2254839e+11
6.626407172e+00 2.1143230e+11
6.639659986e+00 2.1498703e+11
6.652939306e+00 2.1563354e+11
6.666245184e+00 2.1480566e+11
6.679577675e+00 2.1162166e+11
6.692936830e+00 2.0790744e+11
6.706322704e+00 2.1581355e+11
6.719735349e+00 2.0939453e+11
6.733174820e+00 2.0983464e+11
6.746641170e+00 2.0477083e+11
6.760134452e+00 2.0363316e+11
6.773654721e+00 2.0221267e+11
6.787202030e+00 1.9617545e+11
6.800776434e+00 2.0206329e+11
6.814377987e+00 1.9223058e+11
6.828006743e+00 1.9587931e+11
6.841662757e+00 1.9708744e+11
6.855346082e+00 1.9310880e+11
6.869056774e+00 1.9139878e+11
6.882794888e+00 1.9201276e+11
6.896560478e+00 1.8968968e+11
6.910353599e+00 1.9033336e+11
6.924174306e+00 1.8399902e+11
6.938022654e+00 1.8806185e+11
6.951898700e+00 1.8408285e+11
6.965802497e+00 1.8273153e+11
6.979734102e+00 1.8395206e+11
6.993693570e+00 1.8647957e+11
7.007680957e+00 1.7600229e+11
7.021696319e+00 1.7467669e+11
7.035739712e+00 1.8229947e+11
7.049811191e+00 1.7293983e+11
7.063910814e+00 1.8067152e+11
7.078038635e+00 1.7020455e+11
7.092194713e+00 1.7371561e+11
7.106379102e+00 1.6920684e+11
7.120591860e+00 1.7089850e+11
7.134833044e+00 1.6890938e+11
7.149102710e+00 1.6820140e+11
7.163400916e+00 1.7194658e+11
7.177727717e+00 1.6848821e+11
7.192083173e+00 1.6625895e+11
7.206467339e+00 1.6322049e+11
7.220880274e+00 1.6327359e+11
7.235322034e+00 1.6303275e+11
7.249792679e+00 1.6157501e+11
7.264292264e+00 1.6138529e+11
7.278820848e+00 1.5908057e+11
7.293378490e+00 1.5782342e+11
7.307965247e+00 1.5717443e+11
7.322581178e+00 1.5907549e+11
7.337226340e+00 1.5060560e+11
7.351900793e+00 1.5238108e+11
7.366604594e+00 1.5162897e+11
7.381337803e+00 1.5192815e+11
7.396100479e+00 1.5353530e+11
7.410892680e+00 1.5029159e+11
7.425714465e+00 1.4647977e+11
7.440565894e+00 1.4586607e+11
7.455447026e+00 1.4881346e+11
7.470357920e+00 1.4682689e+11
7.485298636e+00 1.4882676e+11
7.500269233e+00 1.4229999e+11
7.515269772e+00 1.4393416e+11
7.530300311e+00 1.3843051e+11
7.545360912e+00 1.4219183e+11
7.560451634e+00 1.4375052e+11
7.575572537e+00 1.3537675e+11
7.590723682e+00 1.3547337e+11
7.605905129e+00 1.3178469e+11
7.621116940e+00 1.3314190e+11
7.636359173e+00 1.3168358e+11
7.651631892e+00 1.3229372e+11
7.666935156e+00 1.2937140e+11
7.682269026e+00 1.3213234e+11
7.697633564e+00 1.2991036e+11
7.713028831e+00 1.2798820e+11
7.728454889e+00 1.2593891e+11
7.743911799e+00 1.2277227e+11
7.759399622e+00 1.2342775e+11
7.774918421e+00 1.2417660e+11
7.790468258e+00 1.2336821e+11
7.806049195e+00 1.1876715e+11
7.821661293e+00 1.2242912e+11
7.837304616e+00 1.2111082e+11
7.852979225e+00 1.1940280e+11
7.868685183e+00 1.1544171e+11
7.884422554e+00 1.1525405e+11
7.900191399e+00 1.1295747e+11
7.915991782e+00 1.1375057e+11
7.931823765e+00 1.1601117e+11
7.947687413e+00 1.1326091e+11
7.963582788e+00 1.1014351e+11
7.979509953e+00 1.0947114e+11
7.995468973e+00 1.1114675e+11
8.011459911e+00 1.0964838e+11
8.027482831e+00 1.1066382e+11
8.043537796e+00 1.0631174e+11
8.059624872e+00 1.0786180e+11
8.075744122e+00 1.0590226e+11
8.091895610e+00 1.0662475e+11
8.108079401e+00 1.0336569e+11
8.124295560e+00 1.0364476e+11
8.140544151e+00 1.0575109e+11
8.156825240e+00 1.0199823e+11
8.173138890e+00 1.0441672e+11
8.189485168e+00 1.0105647e+11
8.205864138e+00 9.8594616e+10
8.222275866e+00 9.9916191e+10
8.238720418e+00 1.0001485e+11
8.255197859e+00 1.0044400e+11
8.271708255e+00 9.7483221e+10
8.288251671e+00 9.7369747e+10
8.304828175e+00 9.6926139e+10
8.321437831e+00 9.4879683e+10
8.338080707e+00 9.3239497e+10
8.354756868e+00 9.4629457e+10
8.371466382e+00 9.2385965e+10
8.388209314e+00 9.1235113e+10
8.404985733e+00 9.4184536e+10
8.421795705e+00 9.3109256e+10
8.438639296e+00 9.1474054e+10
8.455516575e+00 9.1016891e+10
8.472427608e+00 9.0850257e+10
8.489372463e+00 8.8362550e+10
8.506351208e+00 8.8468212e+10
8.523363910e+00 8.9226711e+10
8.540410638e+00 8.7641578e+10
8.557491459e+00 8.5373961e+10
8.574606442e+00 8.6651369e+10
8.591755655e+00 8.6303842e+10
8.608939166e+00 8.6264095e+10
8.626157045e+00 8.3910246e+10
8.643409359e+00 8.5788416e+10
8.660696178e+00 8.4165506e+10
8.678017570e+00 8.1317416e+10
8.695373605e+00 8.5995545e+10
8.712764352e+00 8.1088072e+10
8.730189881e+00 8.0971093e+10
8.747650261e+00 8.0610204e+10
8.765145561e+00 7.8279514e+10
8.782675852e+00 8.0016728e+10
8.800241204e+00 7.8504699e+10
8.817841687e+00 7.8453385e+10
8.835477370e+00 7.8396153e+10
8.853148325e+00 7.8657313e+10
8.870854621e+00 7.7389519e+10
8.888596331e+00 7.7203774e+10
8.906373523e+00 7.6527674e+10
8.924186270e+00 7.6445984e+10
8.942034643e+00 7.5123660e+10
8.959918712e+00 7.5142143e+10
8.977838550e+00 7.3232785e+10
8.995794227e+00 7.4995642e+10
9.013785815e+00 7.4383279e+10
9.031813387e+00 7.3080608e+10
9.049877013e+00 7.3776928e+10
9.067976767e+00 7.2253772e+10
9.086112721e+00 7.1895599e+10
9.104284946e+00 7.1928935e+10
9.122493516e+00 7.0864605e+10
9.140738503e+00 7.1339431e+10
9.159019980e+00 6.9814575e+10
9.177338020e+00 6.9437960e+10
9.195692696e+00 6.9180293e+10
9.214084082e+00 6.9415723e+10
9.232512250e+00 6.8764646e+10
9.250977274e+00 6.6883693e+10
9.269479229e+00 6.7321311e+10
9.288018187e+00 6.6514376e+10
9.306594224e+00 6.6877478e+10
9.325207412e+00 6.5320296e+10
9.343857827e+00 6.6099875e+10
9.362545543e+00 6.6106820e+10
9.381270634e+00 6.4505420e+10
9.400033175e+00 6.3458509e+10
9.418833241e+00 6.3523595e+10
9.437670908e+00 6.2984100e+10
9.456546250e+00 6.3102370e+10
9.475459342e+00 6.3090100e+10
9.494410261e+00 6.2245642e+10
9.513399081e+00 6.1868111e+10
9.532425880e+00 6.1993965e+10
9.551490731e+00 6.2352867e+10
9.570593713e+00 6.0975447e+10
9.589734900e+00 5.9669007e+10
9.608914370e+00 5.9170285e+10
9.628132199e+00 5.8810937e+10
9.647388463e+00 5.8482472e+10
9.666683240e+00 5.8438132e+10
9.686016607e+00 5.8279507e+10
9.705388640e+00 5.7575843e+10
9.724799417e+00 5.7386929e+10
9.744249016e+00 5.7641842e+10
9.763737514e+00 5.6946655e+10
9.783264989e+00 5.5868613e+10
9.802831519e+00 5.6666141e+10
9.822437182e+00 5.4891776e+10
9.842082056e+00 5.5565734e+10
9.861766221e+00 5.4281287e+10
9.881489753e+00 5.3851989e+10
9.901252732e+00 5.2396798e+10
9.921055238e+00 5.2502103e+10
9.940897348e+00 5.3913483e+10
9.960779143e+00 5.2682934e+10
9.980700701e+00 5.2263203e+10
1.000066210e+01 5.2076960e+10
1.002066343e+01 5.1911900e+10
1.004070475e+01 5.1785520e+10
1.006078616e+01 5.0095193e+10
1.008090774e+01 4.9475907e+10
1.010106955e+01 4.9784938e+10
1.012127169e+01 4.9587578e+10
1.014151423e+01 4.9366039e+10
1.016179726e+01 4.9788496e+10
1.018212086e+01 4.8347176e+10
1.020248510e+01 4.8939587e+10
1.022289007e+01 4.7556814e+10
1.024333585e+01 4.7369894e+10
1.026382252e+01 4.7524250e+10
1.028435017e+01 4.6364636e+10
1.030491887e+01 4.6688754e+10
1.032552870e+01 4.5204711e+10
1.034617976e+01 4.6112024e+10
1.036687212e+01 4.5004230e+10
1.038760586e+01 4.5443172e+10
1.040838108e+01 4.4474129e+10
1.042919784e+01 4.3185768e+10
1.045005623e+01 4.3990288e+10
1.047095635e+01 4.3097009e+10
1.049189826e+01 4.3562657e+10
1.051288206e+01 4.2675224e+10
1.053390782e+01 4.3070540e+10
1.055497564e+01 4.2036295e+10
1.057608559e+01 4.1751672e+10
1.059723776e+01 4.1145016e+10
1.061843223e+01 4.1096532e+10
1.063966910e+01 4.0985214e+10
1.066094844e+01 4.0954305e+10
1.068227033e+01 4.0377784e+10
1.070363487e+01 3.9799714e+10
1.072504214e+01 3.9737263e+10
1.074649223e+01 3.8789316e+10
1.076798521e+01 3.9216837e+10
1.078952118e+01 3.8172520e+10
1.081110023e+01 3.8947578e+10
1.083272243e+01 3.8557577e+10
1.085438787e+01 3.8191552e+10
1.087609665e+01 3.7765060e+10
1.089784884e+01 3.6234623e+10
1.091964454e+01 3.7128817e+10
1.094148383e+01 3.6125466e+10
1.096336679e+01 3.6648972e+10
1.098529353e+01 3.5105473e+10
1.100726411e+01 3.6118075e+10
1.102927864e+01 3.5814865e+10
1.105133720e+01 3.3942462e+10
1.107343987e+01 3.4835424e+10
1.109558675e+01 3.4885942e+10
1.111777793e+01 3.4022451e+10
1.114001348e+01 3.4632755e+10
1.116229351e+01 3.3938427e+10
1.118461810e+01 3.3188326e+10
1.120698733e+01 3.2869622e+10
1.122940131e+01 3.2935886e+10
1.125186011e+01 3.2935039e+10
1.127436383e+01 3.2796537e+10
1.129691256e+01 3.1875343e+10
1.131950638e+01 3.1610424e+10
1.134214540e+01 3.2029626e+10
1.136482969e+01 3.1251900e+10
1.138755935e+01 3.1356011e+10
1.141033447e+01 3.2065137e+10
1.143315513e+01 3.0375625e+10
1.145602144e+01 3.0481602e+10
1.147893349e+01 3.0000823e+10
1.150189135e+01 3.0260829e+10
1.152489514e+01 2.9659424e+10
1.154794493e+01 2.8675403e+10
1.157104082e+01 2.9014287e+10
1.159418290e+01 2.8465320e+10
1.161737126e+01 2.8815585e+10
1.164060601e+01 2.8542646e+10
1.166388722e+01 2.8874597e+10
1.168721499e+01 2.8272207e+10
1.171058942e+01 2.7850237e+10
1.173401060e+01 2.7137934e+10
1.175747862e+01 2.7052206e+10
1.178099358e+01 2.7210571e+10
1.180455557e+01 2.7047833e+10
1.182816468e+01 2.6396464e+10
1.185182101e+01 2.6722840e+10
1.187552465e+01 2.6909262e+10
1.189927570e+01 2.5949292e+10
1.192307425e+01 2.5851777e+10
1.194692040e+01 2.6266810e+10
1.197081424e+01 2.5838196e+10
1.199475587e+01 2.5505894e+10
1.201874538e+01 2.5120042e+10
1.204278287e+01 2.5096853e+10
1.206686844e+01 2.5191042e+10
1.209100217e+01 2.4674728e+10
1.211518418e+01 2.4664185e+10
1.213941455e+01 2.4171110e+10
1.216369338e+01 2.4022774e+10
1.218802076e+01 2.4424354e+10
1.221239680e+01 2.3736129e+10
1.223682160e+01 2.3926177e+10
1.226129524e+01 2.3459604e+10
1.228581783e+01 2.2970815e+10
1.231038947e+01 2.3080297e+10
1.233501025e+01 2.3201250e+10
1.235968027e+01 2.2661070e+10
1.238439963e+01 2.2823662e+10
1.240916843e+01 2.2031009e+10
1.243398676e+01 2.1557202e+10
1.245885474e+01 2.1973579e+10
1.248377245e+01 2.1839352e+10
1.250873999e+01 2.1681102e+10
1.253375747e+01 2.1015643e+10
1.255882499e+01 2.1362059e+10
1.258394264e+01 2.1093327e+10
1.260911052e+01 2.1078070e+10
1.263432874e+01 2.1046379e+10
1.265959740e+01 1.9972648e+10
1.268491659e+01 2.0509991e+10
1.271028643e+01 2.0722055e+10
1.273570700e+01 2.0671204e+10
1.276117842e+01 1.9787209e+10
1.278670077e+01 1.9462689e+10
1.281227417e+01 1.9424201e+10
1.283789872e+01 1.9871197e+10
1.286357452e+01 1.9607511e+10
1.288930167e+01 1.9768188e+10
1.291508027e+01 1.9072271e+10
1.294091043e+01 1.9013026e+10
1.296679225e+01 1.8817050e+10
1.299272584e+01 1.8846098e+10
1.301871129e+01 1.8508866e+10
1.304474871e+01 1.8312838e+10
1.307083821e+01 1.8459871e+10
1.309697989e+01 1.8342682e+10
1.312317385e+01 1.8330742e+10
1.314942019e+01 1.7674972e+10
1.317571903e+01 1.7589749e+10
1.320207047e+01 1.7488487e+10
1.322847461e+01 1.7416753e+10
1.325493156e+01 1.7285813e+10
1.328144142e+01 1.7361776e+10
1.330800431e+01 1.7014015e+10
1.333462032e+01 1.6847664e+10
1.336128956e+01 1.6830371e+10
1.338801214e+01 1.7004810e+10
1.341478816e+01 1.6815228e+10
1.344161774e+01 1.6325233e+10
1.346850097e+01 1.6325603e+10
1.349543797e+01 1.6280441e+10
1.352242885e+01 1.6183896e+10
1.354947371e+01 1.5670013e+10
1.357657266e+01 1.5676670e+10
1.360372580e+01 1.5843163e+10
1.363093325e+01 1.5480006e+10
1.365819512e+01 1.5447971e+10
1.368551151e+01 1.5533092e+10
1.371288253e+01 1.4929962e+10
1.374030830e+01 1.5186738e+10
1.376778891e+01 1.4499912e+10
1.379532449e+01 1.5234682e+10
1.382291514e+01 1.5111260e+10
1.385056097e+01 1.4518602e+10
1.387826209e+01 1.5062774e+10
1.390601862e+01 1.4494094e+10
1.393383065e+01 1.4666167e+10
1.396169832e+01 1.4182126e+10
1.398962171e+01 1.4316002e+10
1.401760096e+01 1.3949076e+10
1.404563616e+01 1.4185614e+10
1.407372743e+01 1.3773260e+10
1.410187488e+01 1.3990861e+10
1.413007863e+01 1.3159118e+10
1.415833879e+01 1.3163580e+10
1.418665547e+01 1.3320388e+10
1.421502878e+01 1.3025294e+10
1.424345884e+01 1.3523206e+10
1.427194576e+01 1.3318698e+10
1.430048965e+01 1.3323416e+10
1.432909063e+01 1.2767704e+10
1.435774881e+01 1.2886084e+10
1.438646430e+01 1.2624139e+10
1.441523723e+01 1.2691265e+10
1.444406771e+01 1.2478701e+10
1.447295584e+01 1.2229159e+10
1.450190175e+01 1.2226044e+10
1.453090556e+01 1.2311360e+10
1.455996737e+01 1.2410813e+10
1.458908730e+01 1.2043279e+10
1.461826548e+01 1.1987255e+10
1.464750201e+01 1.1395217e+10
1.467679701e+01 1.1541868e+10
1.470615061e+01 1.1375891e+10
1.473556291e+01 1.1659763e+10
1.476503403e+01 1.1705191e+10
1.479456410e+01 1.1713786e+10
1.482415323e+01 1.1476771e+10
1.485380154e+01 1.1290286e+10
1.488350914e+01 1.1181367e+10
1.491327616e+01 1.0975036e+10
1.494310271e+01 1.1237010e+10
1.497298892e+01 1.0644771e+10
1.500293489e+01 1.1042870e+10
1.503294076e+01 1.0688011e+10
1.506300665e+01 1.0877191e+10
1.509313266e+01 1.0737901e+10
1.512331892e+01 1.0419728e+10
1.515356556e+01 1.0636340e+10
1.518387269e+01 1.0132375e+10
1.521424044e+01 1.0580422e+10
1.524466892e+01 1.0052368e+10
1.527515826e+01 1.0151401e+10
1.530570857e+01 9.7619425e+09
1.533631999e+01 9.8000126e+09
1.536699263e+01 9.8086561e+09
1.539772662e+01 9.7949089e+09
1.542852207e+01 9.7366577e+09
1.545937911e+01 9.4072349e+09
1.549029787e+01 9.6072159e+09
1.552127847e+01 9.5136220e+09
1.555232102e+01 9.4350602e+09
1.558342567e+01 9.5157582e+09
1.561459252e+01 9.4868987e+09
1.564582170e+01 9.1776006e+09
1.567711335e+01 9.3067420e+09
1.570846757e+01 9.1978391e+09
1.573988451e+01 9.0730213e+09
1.577136428e+01 8.9554822e+09
1.580290701e+01 8.8931998e+09
1.583451282e+01 8.9247628e+09
1.586618185e+01 8.7636272e+09
1.589791421e+01 8.5868333e+09
1.592971004e+01 8.4654229e+09
1.596156946e+01 8.4856280e+09
1.599349260e+01 8.3082763e+09
1.602547958e+01 8.3177651e+09
1.605753054e+01 8.4423923e+09
1.608964560e+01 8.1736534e+09
1.612182489e+01 8.2054461e+09
1.615406854e+01 8.0697131e+09
1.618637668e+01 8.1797625e+09
1.621874943e+01 7.9119939e+09
1.625118693e+01 8.1507080e+09
1.628368931e+01 7.8486382e+09
1.631625668e+01 7.8092338e+09
1.634888920e+01 8.1396085e+09
1.638158698e+01 7.8128741e+09
1.641435015e+01 7.7374699e+09
1.644717885e+01 7.7099151e+09
1.648007321e+01 7.5254660e+09
1.651303336e+01 7.6230497e+09
1.654605942e+01 7.3299625e+09
1.657915154e+01 7.3592598e+09
1.661230984e+01 7.2312913e+09
1.664553446e+01 7.1151973e+09
1.667882553e+01 7.3858345e+09
1.671218318e+01 7.0892234e+09
1.674560755e+01 7.1608325e+09
1.677909876e+01 7.2859364e+09
1.681265696e+01 7.0281069e+09
1.684628228e+01 6.8861564e+09
1.687997484e+01 6.7645455e+09
1.691373479e+01 6.8582557e+09
1.694756226e+01 6.9253555e+09
1.698145738e+01 6.8105523e+09
1.701542030e+01 6.8907785e+09
1.704945114e+01 6.7576216e+09
1.708355004e+01 6.7193296e+09
1.711771714e+01 6.5059554e+09
1.715195258e+01 6.4254200e+09
1.718625648e+01 6.4840777e+09
1.722062899e+01 6.2698660e+09
1.725507025e+01 6.2246379e+09
1.728958039e+01 6.3452510e+09
1.732415955e+01 6.2670550e+09
1.735880787e+01 6.1562790e+09
1.739352549e+01 6.2336175e+09
1.742831254e+01 6.2475886e+09
1.746316917e+01 5.9984884e+09
1.749809550e+01 5.9929705e+09
1.753309169e+01 5.8690510e+09
1.756815788e+01 6.0058218e+09
1.760329419e+01 5.8751358e+09
1.763850078e+01 5.7351220e+09
1.767377778e+01 5.8060502e+09
1.770912534e+01 5.7863760e+09
1.774454359e+01 5.7261543e+09
1.778003268e+01 5.7282838e+09
1.781559274e+01 5.6479643e+09
1.785122393e+01 5.6127203e+09
1.788692638e+01 5.7148393e+09
1.792270023e+01 5.4438175e+09
1.795854563e+01 5.4696229e+09
1.799446272e+01 5.7482517e+09
1.803045165e+01 5.3229709e+09
1.806651255e+01 5.3220768e+09
1.810264557e+01 5.3168752e+09
1.813885087e+01 5.3095826e+09
1.817512857e+01 5.0941206e+09
1.821147882e+01 5.2268220e+09
1.824790178e+01 5.1277092e+09
1.828439759e+01 5.1516263e+09
1.832096638e+01 5.1251839e+09
1.835760831e+01 5.0862981e+09
1.839432353e+01 4.9649657e+09
1.843111218e+01 4.9678503e+09
1.846797440e+01 5.1190280e+09
1.850491035e+01 4.8883685e+09
1.854192017e+01 4.7618819e+09
1.857900401e+01 4.7170965e+09
1.861616202e+01 4.6929220e+09
1.865339434e+01 4.7416595e+09
1.869070113e+01 4.7412400e+09
1.872808253e+01 4.6783956e+09
1.876553870e+01 4.5161060e+09
1.880306978e+01 4.7440863e+09
1.884067592e+01 4.5883483e+09
1.887835727e+01 4.5098871e+09
1.891611398e+01 4.4951376e+09
1.895394621e+01 4.4444024e+09
1.899185410e+01 4.4304635e+09
1.902983781e+01 4.4997163e+09
1.906789749e+01 4.4022379e+09
1.910603328e+01 4.5530300e+09
1.914424535e+01 4.3529470e+09
1.918253384e+01 4.2226843e+09
1.922089891e+01 4.0660562e+09
1.925934070e+01 4.2383392e+09
1.929785939e+01 4.1334567e+09
1.933645510e+01 4.1063677e+09
1.937512801e+01 4.1844366e+09
1.941387827e+01 4.0515349e+09
1.945270603e+01 4.1038119e+09
1.949161144e+01 4.0599539e+09
1.953059466e+01 4.1219801e+09
1.956965585e+01 3.8445954e+09
1.960879516e+01 3.8643881e+09
1.964801275e+01 3.8608810e+09
1.968730878e+01 3.8963288e+09
1.972668340e+01 3.8899616e+09
1.976613676e+01 3.9017175e+09
1.980566904e+01 3.7278151e+09
1.984528037e+01 3.7179380e+09
1.988497094e+01 3.7035451e+09
1.992474088e+01 3.7126711e+09
1.996459036e+01 3.7018532e+09
