wavelength[Angstrom], flux[erg / (cm3 s)]
2.027182e+03, 1.856460e-02
2.029209e+03, 1.182136e-01
2.031239e+03, 1.745355e-01
2.033270e+03, 2.470006e-01
2.035303e+03, 2.154429e-01
2.037338e+03, 2.815665e-01
2.039376e+03, 3.586897e-01
2.041415e+03, 1.611111e-01
2.043457e+03, 1.715199e-01
2.045500e+03, 1.715089e-01
2.047545e+03, 3.247253e-01
2.049593e+03, 5.818799e-01
2.051643e+03, 3.288794e-01
2.053694e+03, 3.847398e-01
2.055748e+03, 4.522559e-01
2.057804e+03, 1.042960e+00
2.059861e+03, 6.514940e-01
2.061921e+03, 2.503661e-01
2.063983e+03, 3.129069e-01
2.066047e+03, 2.794117e-01
2.068113e+03, 4.323073e-01
2.070181e+03, 3.492532e-01
2.072252e+03, 3.324394e-01
2.074324e+03, 1.776930e-01
2.076398e+03, 3.106670e-01
2.078475e+03, 3.154701e-01
2.080553e+03, 8.459682e-01
2.082634e+03, 3.092108e-01
2.084716e+03, 2.590624e-01
2.086801e+03, 5.493047e-01
2.088888e+03, 6.597405e-01
2.090977e+03, 6.682504e-01
2.093068e+03, 4.778137e-01
2.095161e+03, 1.903219e-01
2.097256e+03, 4.348372e-01
2.099353e+03, 4.379291e-01
2.101452e+03, 4.519891e-01
2.103554e+03, 4.836767e-01
2.105657e+03, 3.253461e-01
2.107763e+03, 2.174459e-01
2.109871e+03, 2.515659e-01
2.111981e+03, 5.737486e-01
2.114093e+03, 3.362682e-01
2.116207e+03, 2.787242e-01
2.118323e+03, 4.558944e-01
2.120441e+03, 7.226396e-01
2.122562e+03, 1.250731e+00
2.124684e+03, 1.315925e+00
2.126809e+03, 2.234059e-01
2.128936e+03, 3.233936e-01
2.131065e+03, 5.676435e-01
2.133196e+03, 6.974043e-01
2.135329e+03, 6.709011e-01
2.137464e+03, 6.396239e-01
2.139602e+03, 1.089284e-01
2.141741e+03, 1.430334e-01
2.143883e+03, 3.798852e-01
2.146027e+03, 6.238730e-01
2.148173e+03, 2.904146e-01
2.150321e+03, 3.724662e-01
2.152472e+03, 7.379291e-01
2.154624e+03, 7.284637e-01
2.156779e+03, 1.304962e+00
2.158935e+03, 7.545402e-01
2.161094e+03, 9.346902e-01
2.163255e+03, 3.390925e-01
2.165419e+03, 5.181472e-01
2.167584e+03, 5.810718e-01
2.169752e+03, 7.052535e-01
2.171921e+03, 8.041645e-01
2.174093e+03, 1.205996e+00
2.176268e+03, 1.640845e+00
2.178444e+03, 1.168163e-01
2.180622e+03, 2.850707e-01
2.182803e+03, 2.851125e-01
